,X,swadesh.english,swadesh.language,swadesh.handshape,swadesh.twohands,swadesh.handpart,swadesh.poa,swadesh.bodypart,swadesh.pmv,swadesh.mmv,swadesh.mmvrepeated,swadesh.dmvhandshape,swadesh.dmvorientation,swadesh.compound,swadesh.shape,swadesh.domhand,swadesh.ndhandshape,swadesh.chandshape,swadesh.twohandsC,swadesh.poac,swadesh.bodypartc,swadesh.pmvc,swadesh.mmvc,swadesh.mmvcrepeated,swadesh.dmvchandshape,swadesh.dmvcorientation,HScollapsed,poabodypartmerge
2133,2133,tail,Taiwan,1,false,back_of_palm,NA,Arm,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Arm
2134,2134,thin,Taiwan,6,true,tip,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,6,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n3,Lateral
2135,2135,tree,Taiwan,5,false,heel,NA,Hand,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2136,2136,vomit,Taiwan,5_b,false,tip,NA,Hand,Z_front,arc,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2137,2137,warm,Taiwan,4_nb,true,ulnar_side,NA,Torso,Y_up,circular,true,false,false,false,UNDEF,right,4_nb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Torso
2138,2138,water,Taiwan,5,false,ulnar_side,Horizontal,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2139,2139,what,Taiwan,1,false,finger_fronts,Vertical,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Vertical
2140,2140,where,Taiwan,1,false,finger_fronts,Vertical,NA,UNDEF,UNDEF,true,false,true,true,UNDEF,right,UNDEF,5,false,Horizontal,UNDEF,Y_down,straight,false,false,false,n1,Vertical
2141,2141,white,Taiwan,1,false,tip,NA,Head,Z_back,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Head
2142,2142,who,Taiwan,B_b,false,back_of_fingers,NA,Head,Z_back,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Head
2143,2143,wife,Taiwan,I,false,ulnar_side,NA,Hand,X_left,straight,false,false,false,true,UNDEF,right,UNDEF,I,false,UNDEF,ulnar_side,Y_up,straight,false,false,false,n1,Hand
2144,2144,wind,Taiwan,E,true,palm,Lateral,NA,Y_down,arc,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2145,2145,woman,Taiwan,I,false,ulnar_side,Vertical,NA,X_left,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Vertical
2146,2146,wood,Taiwan,S_b,false,heel,NA,Hand,Z_front,circular,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Hand
2147,2147,work,Taiwan,S,false,ulnar_side,NA,Hand,Y_down,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n0,Hand
2148,2148,year,Taiwan,1,false,ulnar_side,NA,Hand,Y_down,circular,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Hand
2149,2149,yellow,Taiwan,L,false,radial_side,NA,Head,UNDEF,UNDEF,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2150,2150,all,NewZealand,B,false,heel,Lateral,NA,X_left,straight,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Lateral
2151,2151,animal,NewZealand,5_nb,true,tip,Horizontal,NA,Y_down,circular,true,false,false,false,UNDEF,right,5_nb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2152,2152,bad,NewZealand,I,false,ulnar_side,Vertical,NA,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Vertical
2153,2153,because,NewZealand,L,false,radial_side,NA,Hand,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Hand
2154,2154,bird,NewZealand,L,false,back_of_palm,NA,Head,UNDEF,UNDEF,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2155,2155,black,NewZealand,S_b,false,heel,NA,Head,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Head
2156,2156,blood,NewZealand,E_bnb,false,heel,NA,Arm,X_right,straight,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Arm
2157,2157,boring,NewZealand,E,false,finger_fronts,NA,Head,Z_back,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Head
2158,2158,brother,NewZealand,S_b,true,back_of_fingers,Lateral,NA,Z_front,straight,true,false,false,false,UNDEF,right,S_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Lateral
2159,2159,bug,NewZealand,5_nb,false,tip,Horizontal,NA,X_left,straight,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2160,2160,cat,NewZealand,L,true,radial_side,NA,Head,X_right,straight,true,true,false,false,UNDEF,right,L,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2161,2161,child,NewZealand,B,false,palm,Horizontal,NA,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Horizontal
2162,2162,correct,NewZealand,S_b,false,heel,Vertical,NA,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Vertical
2163,2163,count,NewZealand,5,true,back_of_palm,Vertical,NA,X_right,straight,false,false,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Vertical
2164,2164,dance,NewZealand,V,true,ulnar_side,Horizontal,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,V,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n2,Horizontal
2165,2165,day,NewZealand,S_b,false,back_of_fingers,NA,Head,Z_back,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Head
2166,2166,die,NewZealand,E,true,back_of_palm,Horizontal,NA,UNDEF,UNDEF,false,false,true,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2167,2167,dirty,NewZealand,E,false,finger_fronts,NA,Hand,Z_front,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2168,2168,dog,NewZealand,B_b,true,tip,Horizontal,NA,Y_down,straight,true,false,false,false,UNDEF,right,B_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Horizontal
2169,2169,dry,NewZealand,E_b,true,back_of_fingers,Vertical,NA,X_right,arc,false,true,false,false,UNDEF,right,E_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Vertical
2170,2170,dust,NewZealand,E,true,heel,Horizontal,NA,X_right,straight,false,true,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2171,2171,earth,NewZealand,5,true,radial_side,Lateral,NA,Y_down,arc,false,false,true,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2172,2172,egg,NewZealand,1,false,finger_fronts,NA,Hand,UNDEF,UNDEF,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Hand
2173,2173,father,NewZealand,1_nb,false,radial_side,NA,Head,Z_back,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2174,2174,feather,NewZealand,L_enb,false,heel,Horizontal,NA,Y_down,straight,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Horizontal
2175,2175,fire,NewZealand,5_b,true,back_of_palm,Horizontal,NA,Y_up,straight,false,false,false,false,UNDEF,right,5_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2176,2176,fish,NewZealand,E,false,ulnar_side,Horizontal,NA,X_left,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2177,2177,flower,NewZealand,S,false,heel,NA,Head,Z_back,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n0,Head
2178,2178,full,NewZealand,B,false,back_of_fingers,NA,Head,Y_up,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Head
2179,2179,good,NewZealand,A,false,finger_fronts,Vertical,NA,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Vertical
2180,2180,grass,NewZealand,5,true,back_of_palm,Vertical,NA,X_right,straight,false,true,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Vertical
2181,2181,grease,NewZealand,E_b,true,back_of_palm,Horizontal,NA,UNDEF,UNDEF,true,true,false,false,UNDEF,right,E_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2182,2182,green,NewZealand,E,false,palm,NA,Hand,Z_back,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2183,2183,heavy,NewZealand,5,true,back_of_palm,Horizontal,NA,Y_down,straight,true,false,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2184,2184,how,NewZealand,E,true,palm,Horizontal,NA,UNDEF,UNDEF,false,false,true,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2185,2185,husband,NewZealand,L_eb,false,tip,NA,Hand,X_left,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Hand
2186,2186,ice,NewZealand,5,true,palm,Horizontal,NA,Z_back,straight,false,true,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2187,2187,if,NewZealand,A,false,finger_fronts,NA,Head,Z_front,straight,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Head
2188,2188,kill,NewZealand,A,false,tip,NA,Hand,X_right,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Hand
2189,2189,laugh,NewZealand,L_nb,false,tip,NA,Head,X_left,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2190,2190,leaf,NewZealand,L,true,tip,Lateral,NA,X_right,straight,false,true,false,false,UNDEF,right,L,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Lateral
2191,2191,lie,NewZealand,1,false,radial_side,NA,Head,X_right,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Head
2192,2192,live,NewZealand,E,false,ulnar_side,NA,Hand,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2193,2193,long,NewZealand,E,true,palm,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2194,2194,look_for,NewZealand,1,false,radial_side,NA,Head,Z_front,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Head
2195,2195,man,NewZealand,S,false,radial_side,NA,Head,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n0,Head
2196,2196,meat,NewZealand,A,false,tip,NA,Hand,Z_back,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Hand
2197,2197,moon,NewZealand,L_b,false,tip,Vertical,NA,Y_down,arc,false,true,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Vertical
2198,2198,mother,NewZealand,W,false,finger_fronts,NA,Hand,Y_down,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n3,Hand
2199,2199,mountain,NewZealand,B_b,false,palm,Horizontal,NA,Y_up,arc,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Horizontal
2200,2200,name,NewZealand,H,false,finger_fronts,NA,Head,UNDEF,UNDEF,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n2,Head
2201,2201,narrow,NewZealand,E,true,palm,Lateral,NA,X_left,straight,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2202,2202,new,NewZealand,B_b,false,back_of_fingers,NA,Hand,Y_up,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Hand
2203,2203,night,NewZealand,E,true,palm,NA,Head,Y_down,arc,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Head
2204,2204,not,NewZealand,L_enb,false,ulnar_side,Vertical,NA,X_right,straight,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Vertical
2205,2205,old,NewZealand,L_nb,false,tip,NA,Head,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2206,2206,other,NewZealand,1,false,tip,Horizontal,NA,Y_up,arc,false,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Horizontal
2207,2207,person,NewZealand,L_b,false,ulnar_side,Horizontal,NA,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Horizontal
2208,2208,pig,NewZealand,S,false,radial_side,NA,Head,Y_down,circular,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n0,Head
2209,2209,play,NewZealand,4_nb,true,back_of_palm,Horizontal,NA,Y_up,circular,true,false,false,false,UNDEF,right,4_nb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Horizontal
2210,2210,rain,NewZealand,4_nb,true,tip,Horizontal,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,4_nb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Horizontal
2211,2211,red,NewZealand,1,false,tip,NA,Head,UNDEF,UNDEF,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Head
2212,2212,river,NewZealand,L_nb,false,ulnar_side,Horizontal,NA,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Horizontal
2213,2213,salt,NewZealand,E_bnb,false,radial_side,Lateral,NA,X_left,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2214,2214,sea,NewZealand,5,true,palm,Horizontal,NA,X_right,straight,false,true,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2215,2215,sharp,NewZealand,1,false,ulnar_side,NA,Hand,X_right,straight,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Hand
2216,2216,short,NewZealand,E,true,palm,Lateral,NA,X_left,straight,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2217,2217,singing,NewZealand,H,false,tip,NA,Head,Y_up,straight,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n2,Head
2218,2218,sister,NewZealand,1_nb,false,radial_side,NA,Head,Z_back,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2219,2219,sit,NewZealand,S_b,true,ulnar_side,Horizontal,NA,Y_down,straight,false,false,false,false,UNDEF,right,S_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y0,Horizontal
2220,2220,smooth,NewZealand,E,false,back_of_palm,NA,Hand,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2221,2221,snake,NewZealand,U_nb,false,back_of_palm,NA,Head,Z_front,straight,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y2,Head
2222,2222,snow,NewZealand,U_nb,false,back_of_palm,NA,Head,Z_front,straight,true,true,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y2,Head
2223,2223,stand,NewZealand,V,false,tip,NA,Hand,Y_down,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n2,Hand
2224,2224,star,NewZealand,M_enb,false,back_of_fingers,NA,Head,UNDEF,UNDEF,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Head
2225,2225,stone,NewZealand,L_enb,false,ulnar_side,Vertical,NA,Z_front,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Vertical
2226,2226,string,NewZealand,L_eb,true,tip,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,L_eb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Lateral
2227,2227,sun,NewZealand,E_b,false,tip,NA,Head,Z_back,straight,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Head
2228,2228,tail,NewZealand,L_enb,false,tip,NA,Hand,Y_up,arc,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Hand
2229,2229,thin,NewZealand,L_eb,true,tip,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,L_eb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Lateral
2230,2230,tree,NewZealand,5,false,palm,Lateral,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2231,2231,vomit,NewZealand,S,false,radial_side,NA,Head,Y_down,arc,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n0,Head
2232,2232,warm,NewZealand,E_nb,false,back_of_fingers,NA,Head,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Head
2233,2233,water,NewZealand,1_nb,false,radial_side,NA,Head,Y_down,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
2234,2234,wet,NewZealand,E_b,true,back_of_palm,Horizontal,NA,UNDEF,UNDEF,true,true,false,false,UNDEF,right,E_b,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2235,2235,what,NewZealand,1,false,finger_fronts,Vertical,NA,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Vertical
2236,2236,when,NewZealand,E,false,finger_fronts,NA,Head,UNDEF,UNDEF,true,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Head
2237,2237,where,NewZealand,5,true,back_of_palm,Horizontal,NA,X_right,straight,true,false,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2238,2238,white,NewZealand,L_enb,false,tip,NA,Hand,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Hand
2239,2239,who,NewZealand,1,false,back_of_palm,Vertical,NA,Z_back,circular,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Vertical
2240,2240,wide,NewZealand,E,true,palm,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,E,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2241,2241,wife,NewZealand,L_eb,false,tip,NA,Hand,X_left,straight,false,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Hand
2242,2242,wind,NewZealand,5,false,ulnar_side,Horizontal,NA,X_left,circular,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2243,2243,with,NewZealand,5,true,back_of_palm,Horizontal,NA,UNDEF,UNDEF,false,true,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Horizontal
2244,2244,woman,NewZealand,5,false,radial_side,NA,Hand,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Hand
2245,2245,wood,NewZealand,E_nb,true,radial_side,Lateral,NA,X_right,straight,false,false,false,false,UNDEF,right,E_nb,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y4,Lateral
2246,2246,work,NewZealand,B,false,ulnar_side,NA,Hand,Y_down,straight,true,false,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n4,Hand
2247,2247,worm,NewZealand,1,false,finger_fronts,Horizontal,NA,X_left,straight,false,true,false,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Horizontal
2248,2248,year,NewZealand,1,true,finger_fronts,Horizontal,NA,Y_down,straight,false,false,false,false,UNDEF,right,5,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,n1,Horizontal
2249,2249,yellow,NewZealand,L_eb,false,tip,NA,Head,UNDEF,UNDEF,true,false,true,false,UNDEF,right,UNDEF,UNDEF,false,UNDEF,UNDEF,UNDEF,UNDEF,false,false,false,y1,Head
,,all,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,bad,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,because,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,bird,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,black,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,blood,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,boring,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,brother,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,bug,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,cat,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,child,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,correct,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,count,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,dance,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,day,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,die,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,dirty,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,dog,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,dry,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,dust,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,earth,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,egg,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,father,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,feather,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,fire,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,fish,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,flower,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,full,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,good,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,grass,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
,,grease,AllMissing,,,,,,,,,,,,,,,,,,,,,,,,,
